,country,year,life expectancy,continent,fertility,total_population
4519,Iceland,1981,76.61,Europe,2.27,230525.0
4520,Iceland,1982,77.26,Europe,2.23,233121.0
4521,Iceland,1983,76.91,Europe,2.2,235860.0
4522,Iceland,1984,77.71,Europe,2.17,238647.0
4523,Iceland,1985,77.85,Europe,2.15,241411.0
4524,Iceland,1986,78.38,Europe,2.14,244145.0
4525,Iceland,1987,77.53,Europe,2.13,246867.0
4526,Iceland,1988,77.39,Europe,2.14,249563.0
4527,Iceland,1989,78.46,Europe,2.15,252219.0
4528,Iceland,1990,78.3,Europe,2.16,254830.0
4529,Iceland,1991,78.4,Europe,2.17,257387.0
4530,Iceland,1992,78.6,Europe,2.17,259895.0
4531,Iceland,1993,78.8,Europe,2.17,262383.0
4532,Iceland,1994,79.1,Europe,2.15,264893.0
4533,Iceland,1995,78.9,Europe,2.13,267454.0
4534,Iceland,1996,79.4,Europe,2.1,270089.0
4535,Iceland,1997,79.6,Europe,2.07,272798.0
4536,Iceland,1998,79.9,Europe,2.05,275568.0
4537,Iceland,1999,80.2,Europe,2.02,278376.0
4538,Iceland,2000,80.5,Europe,2.01,281214.0
4539,Iceland,2001,80.8,Europe,2.0,284037.0
4540,Iceland,2002,81.0,Europe,2.0,286865.0
4541,Iceland,2003,81.3,Europe,2.02,289824.0
4542,Iceland,2004,81.5,Europe,2.04,293084.0
4543,Iceland,2005,81.7,Europe,2.06,296745.0
4544,Iceland,2006,81.8,Europe,2.09,300887.0
4545,Iceland,2007,82.1,Europe,2.11,305415.0
4546,Iceland,2008,82.4,Europe,2.12,310033.0
4547,Iceland,2009,82.5,Europe,2.12,314336.0
4548,Iceland,2010,82.8,Europe,2.12,318042.0
4549,Iceland,2011,82.9,Europe,2.11,321030.0
4550,Iceland,2012,83.1,Europe,2.1,323407.0
4551,Iceland,2013,83.2,Europe,2.08,325392.0
4552,Iceland,2014,83.3,Europe,2.07,327318.0
4553,Iceland,2015,83.3,Europe,2.06,329425.0
4554,India,1950,34.77,Asia,5.89,376325205.0
4555,India,1951,35.1,Asia,5.89,382231042.0
4556,India,1952,35.76,Asia,5.9,388515758.0
4557,India,1953,36.44,Asia,5.91,395137696.0
4558,India,1954,37.11,Asia,5.91,402065915.0
4559,India,1955,37.79,Asia,5.91,409280196.0
4560,India,1956,38.48,Asia,5.91,416771502.0
4561,India,1957,39.16,Asia,5.9,424541513.0
4562,India,1958,39.85,Asia,5.89,432601236.0
4563,India,1959,40.56,Asia,5.88,440968677.0
4564,India,1960,41.26,Asia,5.87,449661874.0
4565,India,1961,41.99,Asia,5.86,458691457.0
4566,India,1962,42.72,Asia,5.84,468054145.0
4567,India,1963,43.46,Asia,5.83,477729958.0
4568,India,1964,44.23,Asia,5.81,487690114.0
4569,India,1965,44.98,Asia,5.78,497920270.0
4570,India,1966,45.73,Asia,5.75,508402908.0
4571,India,1967,46.49,Asia,5.7,519162069.0
4572,India,1968,47.21,Asia,5.64,530274729.0
4573,India,1969,47.93,Asia,5.57,541844848.0
4574,India,1970,48.65,Asia,5.49,553943226.0
4575,India,1971,49.35,Asia,5.41,566605402.0
4576,India,1972,50.08,Asia,5.32,579800632.0
4577,India,1973,50.81,Asia,5.24,593451889.0
4578,India,1974,51.53,Asia,5.16,607446519.0
4579,India,1975,52.25,Asia,5.08,621703641.0
4580,India,1976,52.93,Asia,5.0,636182810.0
4581,India,1977,53.56,Asia,4.92,650907559.0
4582,India,1978,54.14,Asia,4.84,665936435.0
4583,India,1979,54.65,Asia,4.76,681358553.0
4584,India,1980,55.1,Asia,4.68,697229745.0
4585,India,1981,55.51,Asia,4.6,713561406.0
4586,India,1982,55.86,Asia,4.52,730303461.0
4587,India,1983,56.19,Asia,4.44,747374856.0
4588,India,1984,56.51,Asia,4.36,764664278.0
4589,India,1985,56.81,Asia,4.28,782085127.0
4590,India,1986,57.11,Asia,4.2,799607235.0
4591,India,1987,57.39,Asia,4.13,817232241.0
4592,India,1988,57.65,Asia,4.04,834944397.0
4593,India,1989,57.93,Asia,3.96,852736160.0
4594,India,1990,58.2,Asia,3.88,870601776.0
4595,India,1991,58.5,Asia,3.79,888513869.0
4596,India,1992,58.8,Asia,3.71,906461358.0
4597,India,1993,59.1,Asia,3.63,924475633.0
4598,India,1994,59.5,Asia,3.55,942604211.0
4599,India,1995,59.9,Asia,3.47,960874982.0
4600,India,1996,60.2,Asia,3.4,979290432.0
4601,India,1997,60.5,Asia,3.33,997817250.0
4602,India,1998,60.8,Asia,3.27,1016402907.0
4603,India,1999,61.2,Asia,3.21,1034976626.0
4604,India,2000,61.5,Asia,3.15,1053481072.0
4605,India,2001,61.9,Asia,3.08,1071888190.0
4606,India,2002,62.3,Asia,3.02,1090189358.0
4607,India,2003,62.8,Asia,2.95,1108369577.0
4608,India,2004,63.2,Asia,2.88,1126419321.0
4609,India,2005,63.6,Asia,2.82,1144326293.0
4610,India,2006,63.9,Asia,2.75,1162088305.0
4611,India,2007,64.3,Asia,2.69,1179685631.0
4612,India,2008,64.7,Asia,2.64,1197070109.0
4613,India,2009,65.0,Asia,2.6,1214182182.0
4614,India,2010,65.4,Asia,2.56,1230984504.0
4615,India,2011,65.7,Asia,2.53,1247446011.0
4616,India,2012,66.1,Asia,2.51,1263589639.0
4617,India,2013,66.5,Asia,2.48,1279498874.0
4618,India,2014,66.9,Asia,2.45,1295291543.0
4619,India,2015,67.2,Asia,2.43,1311050527.0
4620,Indonesia,1950,36.51,Asia,5.35,69543319.0
4621,Indonesia,1951,36.99,Asia,5.39,70869608.0
4622,Indonesia,1952,37.93,Asia,5.46,72309902.0
4623,Indonesia,1953,38.86,Asia,5.53,73866520.0
4624,Indonesia,1954,39.78,Asia,5.58,75539738.0
4625,Indonesia,1955,40.68,Asia,5.62,77327799.0
4626,Indonesia,1956,41.57,Asia,5.65,79226787.0
4627,Indonesia,1957,42.45,Asia,5.67,81230749.0
4628,Indonesia,1958,43.32,Asia,5.67,83332054.0
4629,Indonesia,1959,44.17,Asia,5.67,85521981.0
4630,Indonesia,1960,45.01,Asia,5.67,87792512.0
4631,Indonesia,1961,45.83,Asia,5.66,90138235.0
4632,Indonesia,1962,46.65,Asia,5.65,92558006.0
4633,Indonesia,1963,47.45,Asia,5.63,95055669.0
4634,Indonesia,1964,48.24,Asia,5.62,97638027.0
4635,Indonesia,1965,43.77,Asia,5.61,100308896.0
4636,Indonesia,1966,44.18,Asia,5.6,103067352.0
4637,Indonesia,1967,50.54,Asia,5.58,105907403.0
4638,Indonesia,1968,51.27,Asia,5.56,108821565.0
4639,Indonesia,1969,52.0,Asia,5.52,111800090.0
4640,Indonesia,1970,52.71,Asia,5.47,114834781.0
4641,Indonesia,1971,53.4,Asia,5.41,117921994.0
4642,Indonesia,1972,54.09,Asia,5.34,121059511.0
4643,Indonesia,1973,54.75,Asia,5.25,124242299.0
4644,Indonesia,1974,55.41,Asia,5.15,127465232.0
4645,Indonesia,1975,56.04,Asia,5.04,130724118.0
4646,Indonesia,1976,56.67,Asia,4.93,134010695.0
4647,Indonesia,1977,57.27,Asia,4.81,137322122.0
4648,Indonesia,1978,57.87,Asia,4.68,140665859.0
4649,Indonesia,1979,58.45,Asia,4.56,144053516.0
4650,Indonesia,1980,59.01,Asia,4.43,147490366.0
4651,Indonesia,1981,59.57,Asia,4.3,150978841.0
4652,Indonesia,1982,60.12,Asia,4.17,154506266.0
4653,Indonesia,1983,60.64,Asia,4.03,158044343.0
4654,Indonesia,1984,61.16,Asia,3.89,161555584.0
4655,Indonesia,1985,61.66,Asia,3.75,165012195.0
4656,Indonesia,1986,62.15,Asia,3.61,168402027.0
4657,Indonesia,1987,62.63,Asia,3.47,171728916.0
4658,Indonesia,1988,63.1,Asia,3.35,175000919.0
4659,Indonesia,1989,63.55,Asia,3.23,178233231.0
4660,Indonesia,1990,64.0,Asia,3.12,181436821.0
4661,Indonesia,1991,64.5,Asia,3.02,184614740.0
4662,Indonesia,1992,64.9,Asia,2.93,187762097.0
4663,Indonesia,1993,65.3,Asia,2.84,190873248.0
4664,Indonesia,1994,65.7,Asia,2.76,193939912.0
4665,Indonesia,1995,66.1,Asia,2.69,196957845.0
4666,Indonesia,1996,66.4,Asia,2.63,199926615.0
4667,Indonesia,1997,66.7,Asia,2.58,202853850.0
4668,Indonesia,1998,67.0,Asia,2.53,205753493.0
4669,Indonesia,1999,67.2,Asia,2.5,208644079.0
4670,Indonesia,2000,67.5,Asia,2.48,211540428.0
4671,Indonesia,2001,67.8,Asia,2.48,214448301.0
4672,Indonesia,2002,68.0,Asia,2.47,217369087.0
4673,Indonesia,2003,68.2,Asia,2.48,220307809.0
4674,Indonesia,2004,66.7,Asia,2.49,223268606.0
4675,Indonesia,2005,68.7,Asia,2.49,226254703.0
4676,Indonesia,2006,68.9,Asia,2.5,229263980.0
4677,Indonesia,2007,69.2,Asia,2.49,232296830.0
4678,Indonesia,2008,69.4,Asia,2.48,235360765.0
4679,Indonesia,2009,69.6,Asia,2.46,238465165.0
4680,Indonesia,2010,69.8,Asia,2.43,241613126.0
4681,Indonesia,2011,70.1,Asia,2.4,244808254.0
4682,Indonesia,2012,70.3,Asia,2.37,248037853.0
4683,Indonesia,2013,70.6,Asia,2.34,251268276.0
4684,Indonesia,2014,70.8,Asia,2.31,254454778.0
4685,Indonesia,2015,71.1,Asia,2.28,257563815.0
4686,Iran,1950,39.94,Asia,6.92,17119263.0
4687,Iran,1951,40.29,Asia,6.91,17516578.0
4688,Iran,1952,40.92,Asia,6.91,17933356.0
4689,Iran,1953,41.56,Asia,6.91,18368896.0
4690,Iran,1954,42.19,Asia,6.91,18822605.0
4691,Iran,1955,42.84,Asia,6.91,19293998.0
4692,Iran,1956,43.47,Asia,6.91,19782699.0
4693,Iran,1957,44.11,Asia,6.92,20288440.0
4694,Iran,1958,44.74,Asia,6.92,20811062.0
4695,Iran,1959,45.38,Asia,6.93,21350524.0
4696,Iran,1960,46.0,Asia,6.93,21906905.0
4697,Iran,1961,46.61,Asia,6.92,22480420.0
4698,Iran,1962,47.22,Asia,6.91,23071426.0
4699,Iran,1963,47.83,Asia,6.9,23680433.0
4700,Iran,1964,48.43,Asia,6.87,24308080.0
4701,Iran,1965,49.04,Asia,6.83,24955116.0
4702,Iran,1966,49.66,Asia,6.77,25624650.0
4703,Iran,1967,50.3,Asia,6.7,26318116.0
4704,Iran,1968,50.98,Asia,6.62,27032944.0
4705,Iran,1969,51.67,Asia,6.53,27765239.0
4706,Iran,1970,52.43,Asia,6.44,28514011.0
4707,Iran,1971,53.28,Asia,6.36,29281130.0
4708,Iran,1972,54.24,Asia,6.29,30073845.0
4709,Iran,1973,55.24,Asia,6.24,30903565.0
4710,Iran,1974,56.24,Asia,6.21,31784896.0
4711,Iran,1975,57.1,Asia,6.21,32730555.0
4712,Iran,1976,57.64,Asia,6.24,33739231.0
4713,Iran,1977,57.78,Asia,6.29,34814231.0
4714,Iran,1978,57.52,Asia,6.35,35977589.0
4715,Iran,1979,56.95,Asia,6.42,37256771.0
4716,Iran,1980,56.24,Asia,6.48,38668222.0
4717,Iran,1981,55.62,Asia,6.52,40209077.0
4718,Iran,1982,55.32,Asia,6.52,41862373.0
4719,Iran,1983,55.49,Asia,6.47,43610506.0
4720,Iran,1984,56.19,Asia,6.37,45429019.0
4721,Iran,1985,57.39,Asia,6.22,47290793.0
4722,Iran,1986,59.01,Asia,6.02,49205577.0
4723,Iran,1987,60.83,Asia,5.76,51152122.0
4724,Iran,1988,62.67,Asia,5.47,53035939.0
4725,Iran,1989,64.43,Asia,5.15,54735239.0
4726,Iran,1990,66.0,Asia,4.82,56169196.0
4727,Iran,1991,67.8,Asia,4.48,57288039.0
4728,Iran,1992,68.5,Asia,4.14,58130099.0
4729,Iran,1993,69.1,Asia,3.81,58811858.0
4730,Iran,1994,69.6,Asia,3.49,59501292.0
4731,Iran,1995,69.9,Asia,3.2,60318632.0
4732,Iran,1996,69.8,Asia,2.95,61306632.0
4733,Iran,1997,70.3,Asia,2.72,62426086.0
4734,Iran,1998,70.8,Asia,2.51,63616065.0
4735,Iran,1999,71.3,Asia,2.34,64780362.0
4736,Iran,2000,71.4,Asia,2.19,65850062.0
4737,Iran,2001,71.3,Asia,2.08,66812736.0
4738,Iran,2002,71.3,Asia,1.99,67696677.0
4739,Iran,2003,70.1,Asia,1.93,68522074.0
4740,Iran,2004,71.5,Asia,1.9,69321953.0
4741,Iran,2005,71.9,Asia,1.87,70122115.0
4742,Iran,2006,72.4,Asia,1.87,70923164.0
4743,Iran,2007,72.8,Asia,1.87,71720859.0
4744,Iran,2008,73.1,Asia,1.88,72530693.0
4745,Iran,2009,73.4,Asia,1.89,73370982.0
4746,Iran,2010,73.7,Asia,1.9,74253373.0
4747,Iran,2011,74.1,Asia,1.91,75184322.0
4748,Iran,2012,74.3,Asia,1.92,76156975.0
4749,Iran,2013,74.5,Asia,1.92,77152445.0
4750,Iran,2014,74.6,Asia,1.92,78143644.0
4751,Iran,2015,74.6,Asia,1.91,79109272.0
4752,Iraq,1950,34.34,Asia,8.11,5719191.0
4753,Iraq,1951,35.08,Asia,7.88,5901507.0
4754,Iraq,1952,36.58,Asia,7.44,6065012.0
4755,Iraq,1953,38.04,Asia,7.07,6216130.0
4756,Iraq,1954,39.45,Asia,6.76,6360435.0
4757,Iraq,1955,40.81,Asia,6.52,6502655.0
4758,Iraq,1956,42.11,Asia,6.34,6646641.0
4759,Iraq,1957,43.38,Asia,6.23,6795399.0
4760,Iraq,1958,44.61,Asia,6.18,6951160.0
4761,Iraq,1959,45.79,Asia,6.19,7115509.0
4762,Iraq,1960,46.96,Asia,6.25,7289759.0
4763,Iraq,1961,48.11,Asia,6.36,7475354.0
4764,Iraq,1962,49.24,Asia,6.51,7674220.0
4765,Iraq,1963,50.36,Asia,6.69,7888914.0
4766,Iraq,1964,51.46,Asia,6.87,8122200.0
4767,Iraq,1965,52.52,Asia,7.04,8375791.0
4768,Iraq,1966,53.51,Asia,7.19,8651167.0
4769,Iraq,1967,54.42,Asia,7.3,8947399.0
4770,Iraq,1968,55.24,Asia,7.36,9260685.0
4771,Iraq,1969,55.96,Asia,7.38,9585576.0
4772,Iraq,1970,56.61,Asia,7.36,9917982.0
4773,Iraq,1971,57.21,Asia,7.31,10255904.0
4774,Iraq,1972,57.77,Asia,7.23,10599846.0
4775,Iraq,1973,58.31,Asia,7.15,10951169.0
4776,Iraq,1974,58.81,Asia,7.07,11312304.0
4777,Iraq,1975,59.19,Asia,6.99,11684585.0
4778,Iraq,1976,59.35,Asia,6.92,12068195.0
4779,Iraq,1977,59.26,Asia,6.83,12460997.0
4780,Iraq,1978,58.94,Asia,6.75,12859226.0
4781,Iraq,1979,58.44,Asia,6.66,13257910.0
4782,Iraq,1980,57.91,Asia,6.57,13653358.0
4783,Iraq,1981,57.52,Asia,6.49,14046273.0
4784,Iraq,1982,57.41,Asia,6.41,14437661.0
4785,Iraq,1983,57.68,Asia,6.34,14824876.0
4786,Iraq,1984,58.34,Asia,6.28,15204746.0
4787,Iraq,1985,59.36,Asia,6.22,15576396.0
4788,Iraq,1986,60.65,Asia,6.16,15937864.0
4789,Iraq,1987,62.05,Asia,6.11,16293719.0
4790,Iraq,1988,63.41,Asia,6.04,16657708.0
4791,Iraq,1989,64.65,Asia,5.97,17048167.0
4792,Iraq,1990,65.7,Asia,5.88,17478455.0
4793,Iraq,1991,63.9,Asia,5.79,17952909.0
4794,Iraq,1992,65.4,Asia,5.7,18468521.0
4795,Iraq,1993,65.4,Asia,5.61,19021967.0
4796,Iraq,1994,65.4,Asia,5.51,19606895.0
4797,Iraq,1995,65.3,Asia,5.42,20217759.0
4798,Iraq,1996,65.3,Asia,5.32,20855408.0
4799,Iraq,1997,65.2,Asia,5.23,21519356.0
4800,Iraq,1998,65.7,Asia,5.14,22200835.0
4801,Iraq,1999,65.9,Asia,5.05,22888600.0
4802,Iraq,2000,65.8,Asia,4.97,23574751.0
4803,Iraq,2001,66.4,Asia,4.88,24258794.0
4804,Iraq,2002,66.1,Asia,4.8,24943793.0
4805,Iraq,2003,66.1,Asia,4.71,25630426.0
4806,Iraq,2004,66.3,Asia,4.63,26320530.0
4807,Iraq,2005,65.7,Asia,4.56,27017712.0
4808,Iraq,2006,65.1,Asia,4.48,27716983.0
4809,Iraq,2007,65.3,Asia,4.41,28423538.0
4810,Iraq,2008,66.6,Asia,4.34,29163327.0
4811,Iraq,2009,67.1,Asia,4.28,29970634.0
4812,Iraq,2010,67.3,Asia,4.21,30868156.0
4813,Iraq,2011,67.7,Asia,4.15,31867758.0
4814,Iraq,2012,68.1,Asia,4.09,32957622.0
4815,Iraq,2013,68.3,Asia,4.03,34107366.0
4816,Iraq,2014,67.7,Asia,3.97,35273293.0
4817,Iraq,2015,67.4,Asia,3.91,36423395.0
4818,Ireland,1950,65.87,Europe,3.48,2913093.0
4819,Ireland,1951,65.07,Europe,3.45,2921278.0
4820,Ireland,1952,67.52,Europe,3.41,2924222.0
4821,Ireland,1953,68.3,Europe,3.39,2921360.0
4822,Ireland,1954,68.44,Europe,3.4,2912747.0
4823,Ireland,1955,68.46,Europe,3.44,2899055.0
4824,Ireland,1956,69.43,Europe,3.5,2881612.0
4825,Ireland,1957,69.51,Europe,3.57,2862366.0
4826,Ireland,1958,69.84,Europe,3.67,2843755.0
4827,Ireland,1959,69.99,Europe,3.76,2828515.0
4828,Ireland,1960,70.76,Europe,3.86,2819059.0
4829,Ireland,1961,70.24,Europe,3.93,2816832.0
4830,Ireland,1962,70.57,Europe,3.98,2821742.0
4831,Ireland,1963,70.85,Europe,4.0,2831911.0
4832,Ireland,1964,71.12,Europe,3.99,2844373.0
4833,Ireland,1965,71.35,Europe,3.95,2857104.0
4834,Ireland,1966,70.89,Europe,3.9,2869311.0
4835,Ireland,1967,71.95,Europe,3.86,2882095.0
4836,Ireland,1968,71.67,Europe,3.83,2897541.0
4837,Ireland,1969,71.62,Europe,3.82,2918626.0
4838,Ireland,1970,71.68,Europe,3.81,2947339.0
4839,Ireland,1971,72.5,Europe,3.81,2984044.0
4840,Ireland,1972,71.86,Europe,3.79,3027538.0
4841,Ireland,1973,72.11,Europe,3.74,3076273.0
4842,Ireland,1974,72.08,Europe,3.67,3128000.0
4843,Ireland,1975,72.68,Europe,3.57,3180805.0
4844,Ireland,1976,72.81,Europe,3.46,3234153.0
4845,Ireland,1977,72.98,Europe,3.34,3287620.0
4846,Ireland,1978,72.98,Europe,3.22,3339499.0
4847,Ireland,1979,73.28,Europe,3.11,3387822.0
4848,Ireland,1980,73.66,Europe,3.0,3431078.0
4849,Ireland,1981,74.04,Europe,2.9,3468884.0
4850,Ireland,1982,74.34,Europe,2.79,3501213.0
4851,Ireland,1983,74.4,Europe,2.68,3527472.0
4852,Ireland,1984,74.87,Europe,2.56,3547157.0
4853,Ireland,1985,74.84,Europe,2.45,3560225.0
4854,Ireland,1986,74.93,Europe,2.34,3566327.0
4855,Ireland,1987,75.76,Europe,2.23,3566416.0
4856,Ireland,1988,75.82,Europe,2.14,3563438.0
4857,Ireland,1989,75.87,Europe,2.06,3561331.0
4858,Ireland,1990,76.3,Europe,2.0,3563106.0
4859,Ireland,1991,76.7,Europe,1.95,3570140.0
4860,Ireland,1992,76.8,Europe,1.92,3582342.0
4861,Ireland,1993,76.9,Europe,1.9,3599451.0
4862,Ireland,1994,77.3,Europe,1.9,3620616.0
4863,Ireland,1995,77.1,Europe,1.9,3645333.0
4864,Ireland,1996,77.5,Europe,1.91,3673553.0
4865,Ireland,1997,77.4,Europe,1.92,3706032.0
4866,Ireland,1998,77.6,Europe,1.93,3743948.0
4867,Ireland,1999,77.7,Europe,1.94,3788816.0
4868,Ireland,2000,77.8,Europe,1.95,3841574.0
4869,Ireland,2001,78.4,Europe,1.96,3901688.0
4870,Ireland,2002,78.8,Europe,1.97,3968213.0
4871,Ireland,2003,79.1,Europe,1.97,4040986.0
4872,Ireland,2004,79.3,Europe,1.98,4119773.0
4873,Ireland,2005,79.7,Europe,1.99,4203700.0
4874,Ireland,2006,79.8,Europe,1.99,4293942.0
4875,Ireland,2007,80.1,Europe,2.0,4388612.0
4876,Ireland,2008,80.1,Europe,2.0,4480145.0
4877,Ireland,2009,80.3,Europe,2.0,4558603.0
4878,Ireland,2010,81.0,Europe,2.0,4617334.0
4879,Ireland,2011,80.6,Europe,2.0,4652714.0
4880,Ireland,2012,81.1,Europe,2.0,4667868.0
4881,Ireland,2013,81.5,Europe,2.0,4671263.0
4882,Ireland,2014,81.6,Europe,2.0,4675164.0
4883,Ireland,2015,81.7,Europe,1.99,4688465.0
4884,Israel,1950,64.09,Asia,4.52,1257971.0
4885,Israel,1951,64.42,Asia,4.45,1354097.0
4886,Israel,1952,65.04,Asia,4.32,1451493.0
4887,Israel,1953,65.62,Asia,4.21,1546239.0
4888,Israel,1954,66.15,Asia,4.11,1635786.0
4889,Israel,1955,66.65,Asia,4.03,1718955.0
4890,Israel,1956,67.1,Asia,3.96,1796009.0
4891,Israel,1957,67.51,Asia,3.92,1868581.0
4892,Israel,1958,67.89,Asia,3.88,1939449.0
4893,Israel,1959,68.24,Asia,3.86,2012158.0
4894,Israel,1960,68.55,Asia,3.84,2089891.0
4895,Israel,1961,68.85,Asia,3.84,2174271.0
4896,Israel,1962,69.13,Asia,3.83,2264304.0
4897,Israel,1963,69.41,Asia,3.82,2355929.0
4898,Israel,1964,69.68,Asia,3.82,2443297.0
4899,Israel,1965,69.93,Asia,3.81,2522530.0
4900,Israel,1966,70.17,Asia,3.8,2591594.0
4901,Israel,1967,70.39,Asia,3.8,2652697.0
4902,Israel,1968,70.6,Asia,3.81,2711303.0
4903,Israel,1969,70.78,Asia,3.81,2775162.0
4904,Israel,1970,70.96,Asia,3.82,2849623.0
4905,Israel,1971,71.13,Asia,3.81,2936668.0
4906,Israel,1972,71.33,Asia,3.8,3033919.0
4907,Israel,1973,71.54,Asia,3.77,3137029.0
4908,Israel,1974,71.78,Asia,3.72,3239561.0
4909,Israel,1975,72.04,Asia,3.66,3336760.0
4910,Israel,1976,72.33,Asia,3.59,3427662.0
4911,Israel,1977,72.62,Asia,3.51,3513516.0
4912,Israel,1978,72.9,Asia,3.43,3594470.0
4913,Israel,1979,73.19,Asia,3.35,3671264.0
4914,Israel,1980,73.47,Asia,3.28,3744667.0
4915,Israel,1981,73.74,Asia,3.22,3815270.0
4916,Israel,1982,73.99,Asia,3.17,3883547.0
4917,Israel,1983,74.49,Asia,3.13,3950241.0
4918,Israel,1984,74.78,Asia,3.11,4016229.0
4919,Israel,1985,75.1,Asia,3.09,4082781.0
4920,Israel,1986,74.92,Asia,3.07,4148764.0
4921,Israel,1987,75.29,Asia,3.06,4215756.0
4922,Israel,1988,75.65,Asia,3.04,4290860.0
4923,Israel,1989,76.24,Asia,3.02,4383341.0
4924,Israel,1990,76.7,Asia,3.0,4499161.0
4925,Israel,1991,76.5,Asia,2.97,4641600.0
4926,Israel,1992,76.3,Asia,2.95,4806983.0
4927,Israel,1993,76.9,Asia,2.94,4985652.0
4928,Israel,1994,77.1,Asia,2.93,5163901.0
4929,Israel,1995,77.4,Asia,2.92,5331622.0
4930,Israel,1996,77.7,Asia,2.92,5486219.0
4931,Israel,1997,77.9,Asia,2.93,5630066.0
4932,Israel,1998,78.1,Asia,2.93,5764197.0
4933,Israel,1999,78.5,Asia,2.92,5891263.0
4934,Israel,2000,78.6,Asia,2.92,6013711.0
4935,Israel,2001,78.8,Asia,2.92,6129980.0
4936,Israel,2002,78.6,Asia,2.91,6240215.0
4937,Israel,2003,79.1,Asia,2.91,6350762.0
4938,Israel,2004,79.5,Asia,2.91,6470045.0
4939,Israel,2005,79.7,Asia,2.91,6603677.0
4940,Israel,2006,79.6,Asia,2.91,6754836.0
4941,Israel,2007,80.3,Asia,2.91,6920762.0
4942,Israel,2008,80.6,Asia,2.92,7093808.0
4943,Israel,2009,81.0,Asia,2.92,7262964.0
4944,Israel,2010,81.6,Asia,2.92,7420368.0
4945,Israel,2011,81.6,Asia,2.92,7563334.0
4946,Israel,2012,82.1,Asia,2.91,7694507.0
4947,Israel,2013,82.0,Asia,2.9,7817818.0
4948,Israel,2014,81.3,Asia,2.88,7939483.0
4949,Israel,2015,82.1,Asia,2.86,8064036.0
4950,Italy,1950,65.76,Europe,2.45,46598602.0
4951,Italy,1951,65.3,Europe,2.42,47014137.0
4952,Italy,1952,65.93,Europe,2.37,47398599.0
4953,Italy,1953,66.56,Europe,2.33,47748689.0
4954,Italy,1954,67.88,Europe,2.3,48064766.0
4955,Italy,1955,68.23,Europe,2.28,48350847.0
4956,Italy,1956,67.62,Europe,2.28,48614865.0
4957,Italy,1957,67.79,Europe,2.29,48868412.0
4958,Italy,1958,68.85,Europe,2.31,49125959.0
4959,Italy,1959,69.3,Europe,2.34,49403558.0
4960,Italy,1960,69.19,Europe,2.37,49714962.0
4961,Italy,1961,69.82,Europe,2.41,50067464.0
4962,Italy,1962,69.21,Europe,2.44,50458277.0
4963,Italy,1963,69.32,Europe,2.47,50872976.0
4964,Italy,1964,70.37,Europe,2.5,51289904.0
4965,Italy,1965,70.24,Europe,2.52,51693136.0
4966,Italy,1966,70.99,Europe,2.52,52076758.0
4967,Italy,1967,71.03,Europe,2.52,52444751.0
4968,Italy,1968,70.85,Europe,2.52,52802703.0
4969,Italy,1969,70.87,Europe,2.5,53160056.0
4970,Italy,1970,71.62,Europe,2.47,53522670.0
4971,Italy,1971,71.87,Europe,2.43,53891946.0
4972,Italy,1972,72.15,Europe,2.38,54262086.0
4973,Italy,1973,72.09,Europe,2.32,54623207.0
4974,Italy,1974,72.81,Europe,2.24,54961926.0
4975,Italy,1975,72.72,Europe,2.17,55268549.0
4976,Italy,1976,73.07,Europe,2.08,55539118.0
4977,Italy,1977,73.44,Europe,1.99,55775934.0
4978,Italy,1978,73.78,Europe,1.9,55983298.0
4979,Italy,1979,74.11,Europe,1.81,56168376.0
4980,Italy,1980,74.07,Europe,1.72,56336446.0
4981,Italy,1981,74.46,Europe,1.64,56489623.0
4982,Italy,1982,74.93,Europe,1.57,56626403.0
4983,Italy,1983,74.75,Europe,1.51,56744400.0
4984,Italy,1984,75.51,Europe,1.46,56839859.0
4985,Italy,1985,75.62,Europe,1.41,56910888.0
4986,Italy,1986,75.94,Europe,1.38,56956635.0
4987,Italy,1987,76.36,Europe,1.35,56980621.0
4988,Italy,1988,76.54,Europe,1.33,56990645.0
4989,Italy,1989,76.94,Europe,1.31,56997093.0
4990,Italy,1990,77.0,Europe,1.3,57007577.0
4991,Italy,1991,77.0,Europe,1.29,57029614.0
4992,Italy,1992,77.3,Europe,1.28,57062760.0
4993,Italy,1993,77.6,Europe,1.26,57097411.0
4994,Italy,1994,77.8,Europe,1.25,57119163.0
4995,Italy,1995,78.1,Europe,1.24,57120136.0
4996,Italy,1996,78.3,Europe,1.23,57091906.0
4997,Italy,1997,78.7,Europe,1.22,57044614.0
4998,Italy,1998,78.9,Europe,1.22,57010940.0
4999,Italy,1999,79.3,Europe,1.21,57035249.0
5000,Italy,2000,79.6,Europe,1.22,57147081.0
5001,Italy,2001,79.8,Europe,1.23,57359179.0
5002,Italy,2002,80.1,Europe,1.25,57655677.0
5003,Italy,2003,80.1,Europe,1.27,58002003.0
5004,Italy,2004,80.9,Europe,1.29,58348332.0
5005,Italy,2005,81.1,Europe,1.32,58657355.0
5006,Italy,2006,81.2,Europe,1.34,58918471.0
5007,Italy,2007,81.3,Europe,1.37,59138599.0
5008,Italy,2008,81.5,Europe,1.39,59319234.0
5009,Italy,2009,81.6,Europe,1.42,59467196.0
5010,Italy,2010,81.9,Europe,1.44,59588007.0
5011,Italy,2011,82.0,Europe,1.45,59678993.0
